2019,8.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,146.910904255,797.0,45.0,359.0,7.438161559889999,3.2095079787199996,"",88.0,29.9460227273,4.60884308511,"",0.38372093023299997,0.27906976744199996,0.13953488372099998,0.10465116279100001,0.023255813953499998,0.06976744186049999,62.0,37.6612903226,21.0,9.0,38.372093023299996,27.9069767442,13.9534883721,10.4651162791,2.32558139535,6.97674418605
2019,8.0,PARIS MONTPARNASSE,BREST,227.706140351,228.0,0.0,143.0,2.5222610722599996,1.36564327485,"",15.0,39.2,4.05043859649,"",0.46666666666699996,0.2,0.06666666666669999,0.06666666666669999,0.06666666666669999,0.133333333333,15.0,39.2,7.0,2.0,46.6666666667,20.0,6.666666666669999,6.666666666669999,6.666666666669999,13.333333333299999
2019,8.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,175.77083333299998,240.0,0.0,146.0,2.96586757991,1.56118055556,"",31.0,31.354838709699997,4.56666666667,"",0.322580645161,0.322580645161,0.225806451613,0.0645161290323,0.0,0.0645161290323,20.0,41.5,12.0,4.0,32.2580645161,32.2580645161,22.5806451613,6.451612903230001,0.0,6.451612903230001
2019,8.0,PARIS MONTPARNASSE,LAVAL,86.4887892377,223.0,0.0,153.0,4.804030501090001,3.10485799701,"",20.0,27.4441666667,3.1930493273500002,"",0.210526315789,0.263157894737,0.105263157895,0.263157894737,0.0,0.157894736842,13.0,37.141025641,6.0,3.0,21.0526315789,26.315789473699997,10.5263157895,26.315789473699997,0.0,15.7894736842
2019,8.0,LAVAL,PARIS MONTPARNASSE,90.4070351759,199.0,0.0,106.0,3.3608490566,1.63559463987,"",17.0,17.9460784314,2.05577889447,"",0.133333333333,0.266666666667,0.2,0.266666666667,0.06666666666669999,0.06666666666669999,7.0,29.2071428571,3.0,0.0,13.333333333299999,26.6666666667,20.0,26.6666666667,6.666666666669999,6.666666666669999
2019,8.0,ST MALO,PARIS MONTPARNASSE,172.846846847,111.0,0.0,76.0,2.13815789474,1.3400900900900001,"",10.0,22.3416666667,2.9602102102099996,"",0.3,0.2,0.0,0.3,0.1,0.1,7.0,26.5452380952,3.0,0.0,30.0,20.0,0.0,30.0,10.0,10.0
2019,8.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.935828877,187.0,0.0,99.0,12.311111111099999,6.25926916221,"",17.0,55.9656862745,4.98680926916,"",0.35294117647100004,0.176470588235,0.294117647059,0.117647058824,0.0,0.0588235294118,17.0,55.9656862745,8.0,4.0,35.29411764709999,17.6470588235,29.4117647059,11.7647058824,0.0,5.8823529411800015
2019,8.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,265.412371134,194.0,0.0,86.0,8.18875968992,3.32310996564,"",22.0,37.953030303,5.781701030930001,"",0.363636363636,0.227272727273,0.13636363636399998,0.227272727273,0.0,0.0454545454545,22.0,37.953030303,8.0,3.0,36.3636363636,22.7272727273,13.6363636364,22.7272727273,0.0,4.54545454545
2019,8.0,PARIS EST,STRASBOURG,116.175097276,529.0,15.0,372.0,5.16783154122,3.6744487678300004,"",20.0,28.651666666700002,1.41488326848,"",0.1,0.45,0.15,0.25,0.05,0.0,18.0,35.6822916667,5.0,2.0,10.0,45.0,15.0,25.0,5.0,0.0
2019,8.0,PARIS NORD,ARRAS,49.1222707424,229.0,0.0,85.0,11.682745098,4.04192139738,"",20.0,21.115,1.97983988355,"",0.2,0.25,0.15,0.25,0.15,0.0,10.0,33.7616666667,6.0,1.0,20.0,25.0,15.0,25.0,15.0,0.0
2019,8.0,PARIS NORD,DUNKERQUE,116.128755365,233.0,0.0,119.0,28.374089635900003,14.2643776824,"",18.0,31.305555555599998,2.06008583691,"",0.33333333333299997,0.222222222222,0.166666666667,0.166666666667,0.111111111111,0.0,15.0,35.0333333333,8.0,2.0,33.333333333300004,22.2222222222,16.6666666667,16.6666666667,11.1111111111,0.0
2019,8.0,DUNKERQUE,PARIS NORD,121.141509434,214.0,2.0,17.0,5.294117647059999,0.42452830188699997,"",15.0,18.798888888900002,2.51941823899,"",0.133333333333,0.46666666666699996,0.2,0.2,0.0,0.0,8.0,24.7770833333,1.0,0.0,13.333333333299999,46.6666666667,20.0,20.0,0.0,0.0
2019,8.0,LILLE,MARSEILLE ST CHARLES,297.95360824700003,194.0,0.0,96.0,5.328125,2.41434707904,"",25.0,43.7053333333,8.85317869416,"",0.36,0.2,0.28,0.16,0.0,0.0,25.0,43.7053333333,11.0,5.0,36.0,20.0,28.000000000000004,16.0,0.0,0.0
2019,8.0,MARSEILLE ST CHARLES,TOURCOING,301.0,6.0,0.0,3.0,22.677777777800003,11.019444444400001,"",2.0,54.0,18.6666666667,"",0.5,0.0,0.0,0.5,0.0,0.0,2.0,54.0,1.0,1.0,50.0,0.0,0.0,50.0,0.0,0.0
2019,8.0,TOURCOING,BORDEAUX ST JEAN,289.0,4.0,0.0,2.0,28.5,14.25,"",1.0,56.4833333333,13.208333333299999,"",0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.4833333333,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2019,8.0,LYON PART DIEU,MARNE LA VALLEE,109.60408163299999,271.0,26.0,207.0,7.7401771336600005,6.51210884354,"",61.0,24.746448087399997,6.38836734694,"",0.0983606557377,0.27868852459000004,0.360655737705,0.0983606557377,0.0491803278689,0.114754098361,45.0,28.9040740741,10.0,4.0,9.83606557377,27.868852459,36.0655737705,9.83606557377,4.9180327868900005,11.475409836099999
2019,8.0,BELLEGARDE (AIN),PARIS LYON,161.620320856,187.0,0.0,182.0,5.5118131868099995,5.35418894831,"",20.0,27.238333333299998,3.09875222816,"",0.05,0.1,0.55,0.15,0.05,0.1,15.0,32.1033333333,6.0,1.0,5.0,10.0,55.00000000000001,15.0,5.0,10.0
2019,8.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.1887755102,196.0,0.0,45.0,1.69851851852,0.0219387755102,"",17.0,22.0549019608,1.29566326531,"",0.1875,0.1875,0.375,0.125,0.125,0.0,5.0,50.9433333333,2.0,1.0,18.75,18.75,37.5,12.5,12.5,0.0
2019,8.0,PARIS LYON,MACON LOCHE,96.4277777778,180.0,0.0,39.0,3.13247863248,0.291111111111,"",11.0,26.142424242399997,1.6531481481499999,"",0.272727272727,0.0909090909091,0.0909090909091,0.272727272727,0.272727272727,0.0,8.0,31.6291666667,2.0,1.0,27.2727272727,9.090909090910001,9.090909090910001,27.2727272727,27.2727272727,0.0
2019,8.0,MONTPELLIER,PARIS LYON,206.866666667,373.0,28.0,306.0,10.2171023965,9.04246376812,"",92.0,40.893659420300004,10.9293236715,"",0.315217391304,0.260869565217,0.163043478261,0.08695652173910001,0.130434782609,0.0434782608696,92.0,40.893659420300004,43.0,13.0,31.5217391304,26.0869565217,16.3043478261,8.69565217391,13.043478260899999,4.3478260869600005
2019,8.0,PARIS LYON,MULHOUSE VILLE,168.04942965799998,263.0,0.0,92.0,6.364311594199999,1.93029150824,"",25.0,31.892666666700002,3.5094423320699994,"",0.04,0.2,0.16,0.44,0.08,0.08,20.0,36.5983333333,11.0,1.0,4.0,20.0,16.0,44.0,8.0,8.0
2019,8.0,NIMES,PARIS LYON,176.91329479799998,374.0,28.0,308.0,11.530519480499999,10.246628131,"",102.0,38.0849673203,10.8952312139,"",0.294117647059,0.27450980392200003,0.166666666667,0.0980392156863,0.127450980392,0.0392156862745,92.0,40.893659420300004,43.0,13.0,29.4117647059,27.450980392199998,16.6666666667,9.80392156863,12.7450980392,3.92156862745
2019,8.0,PARIS LYON,TOULON,245.080246914,328.0,4.0,108.0,8.902314814810001,2.56095679012,"",56.0,40.9342261905,9.547016460910001,"",0.2,0.290909090909,0.272727272727,0.163636363636,0.07272727272730001,0.0,56.0,40.9342261905,23.0,10.0,20.0,29.090909090900002,27.2727272727,16.363636363599998,7.272727272729999,0.0
2019,8.0,ZURICH,PARIS LYON,208.847457627,118.0,0.0,118.0,1.3635593220299997,1.3635593220299997,"",3.0,55.7833333333,1.16031073446,"",0.33333333333299997,0.0,0.33333333333299997,0.33333333333299997,0.0,0.0,3.0,55.7833333333,2.0,1.0,33.333333333300004,0.0,33.333333333300004,33.333333333300004,0.0,0.0
2019,8.0,PARIS LYON,BARCELONA,339.285714286,119.0,0.0,48.0,17.1045138889,6.48263305322,"",31.0,69.092,18.9949579832,"",0.16,0.28,0.24,0.24,0.0,0.08,31.0,66.85747126439999,17.0,10.0,16.0,28.000000000000004,24.0,24.0,0.0,8.0
2019,8.0,PARIS MONTPARNASSE,ANGOULEME,132.545774648,289.0,5.0,172.0,3.20843023256,1.45223004695,"",29.0,26.5902298851,3.95798122066,"",0.310344827586,0.103448275862,0.172413793103,0.241379310345,0.103448275862,0.0689655172414,17.0,37.0294117647,9.0,3.0,31.034482758600006,10.3448275862,17.2413793103,24.1379310345,10.3448275862,6.896551724139999
2019,8.0,ANGOULEME,PARIS MONTPARNASSE,133.004464286,224.0,0.0,165.0,3.28888888889,2.3259672619,"",26.0,16.0423076923,3.1896577381,"",0.166666666667,0.25,0.20833333333299997,0.125,0.08333333333330001,0.166666666667,12.0,21.2083333333,1.0,0.0,16.6666666667,25.0,20.8333333333,12.5,8.333333333330001,16.6666666667
2019,8.0,PARIS MONTPARNASSE,NANTES,132.02603036899998,461.0,0.0,292.0,3.23219178082,1.84587852495,"",38.0,43.5245614035,4.51597975416,"",0.297297297297,0.459459459459,0.10810810810799999,0.10810810810799999,0.0,0.027027027026999998,29.0,53.1942528736,22.0,9.0,29.729729729699997,45.9459459459,10.8108108108,10.8108108108,0.0,2.7027027027000003
2019,8.0,PARIS MONTPARNASSE,POITIERS,99.1012396694,489.0,5.0,304.0,3.5910087719300003,1.8858471074400003,"",58.0,20.0235632184,2.8069214876,"",0.235294117647,0.196078431373,0.254901960784,0.21568627450999997,0.0392156862745,0.0588235294118,20.0,41.35,9.0,6.0,23.529411764699997,19.6078431373,25.4901960784,21.568627450999998,3.92156862745,5.8823529411800015
2019,8.0,PARIS MONTPARNASSE,QUIMPER,225.917431193,218.0,0.0,131.0,5.53575063613,3.06796636086,"",13.0,38.0,3.1100917431200004,"",0.166666666667,0.416666666667,0.08333333333330001,0.166666666667,0.0,0.166666666667,13.0,38.0,6.0,2.0,16.6666666667,41.6666666667,8.333333333330001,16.6666666667,0.0,16.6666666667
2019,8.0,RENNES,PARIS MONTPARNASSE,104.288256228,571.0,9.0,406.0,4.11403940887,2.90931198102,"",49.0,25.4894557823,3.24294187426,"",0.195652173913,0.195652173913,0.130434782609,0.34782608695699996,0.0217391304348,0.108695652174,34.0,31.4754901961,13.0,2.0,19.565217391300003,19.565217391300003,13.043478260899999,34.7826086957,2.1739130434800003,10.8695652174
2019,8.0,PARIS MONTPARNASSE,TOURS,79.3402777778,144.0,0.0,88.0,3.5965909090900006,1.9795138888900004,"",21.0,14.196031746,2.62986111111,"",0.14285714285700002,0.23809523809500002,0.428571428571,0.190476190476,0.0,0.0,5.0,31.5166666667,3.0,0.0,14.2857142857,23.809523809499996,42.8571428571,19.0476190476,0.0,0.0
2019,8.0,PARIS EST,NANCY,95.9436619718,284.0,0.0,215.0,1.9591472868200002,1.42306338028,"",10.0,37.2366666667,1.23656103286,"",0.3,0.0,0.2,0.3,0.2,0.0,10.0,47.6740740741,7.0,2.0,30.0,0.0,20.0,30.0,20.0,0.0
